,URL,Title,Goal Completions,Goal Conversion Rate,Total Clicks,Total Impressions,Average CTR,Average Position,Desktop Clicks (URL Avg),Desktop Impressions (URL Avg),Desktop CTR (URL Avg),Desktop Position (URL Avg),Mobile Clicks (URL Avg),Mobile Impressions (URL Avg),Mobile CTR (URL Avg),Mobile Position (URL Avg),Tablet Clicks (URL Avg),Tablet Impressions (URL Avg),Tablet CTR (URL Avg),Tablet Position (URL Avg),Found in Google Analytics,Users,Sessions,Pageviews,Pageviews Per Session,Unique Pageviews,Bounce Rate,Avg Time On Page,Entrance Rate
220,https://www.mdmountainside.com/elements-wellness-spa,"Elements Wellness Spa - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,2,2,2,1.0,2,100.0,0.0,100.0
221,https://www.mdmountainside.com/ellies-deli,"Ellie's Deli - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,30,31,40,1.29,37,90.32,69.67,77.5
222,https://www.mdmountainside.com/embassy-theatre,"Embassy Theatre - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,44,43,87,2.02,73,62.79,65.23,49.43
223,https://www.mdmountainside.com/emmanuel-episcopal-church,"Emmanuel Episcopal Church - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,9,9,11,1.22,10,77.78,105.5,81.82
224,https://www.mdmountainside.com/emmanuel-episcopal-church-tunnel-tours,"Emmanuel Episcopal Church Tunnel Tours - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,15,20,22,1.1,21,90.0,46.5,90.91
225,https://www.mdmountainside.com/enterprise-rent-a-car,"Enterprise Rent a Car - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,2,2,3,1.5,2,50.0,34.0,66.67
226,https://www.mdmountainside.com/european-desserts-and-more,"European Desserts and More - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,15,16,25,1.56,19,68.75,307.67,64.0
227,https://www.mdmountainside.com/event-calendar,"Events Calendar and Schedule - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1763,2051,6187,3.02,4770,43.05,83.58,33.15
228,https://www.mdmountainside.com/event/jul-2012-national_roller_hockey_championship,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
229,https://www.mdmountainside.com/event/sep-2012-sean_keane,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
230,https://www.mdmountainside.com/evergreen-herb-expo,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
231,https://www.mdmountainside.com/evergreen-heritage-center,"Evergreen Heritage Center - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,68,75,137,1.83,112,70.67,81.47,54.74
232,https://www.mdmountainside.com/ex2-adventure-race,"EX2 Adventure Race - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
233,https://www.mdmountainside.com/exit-strategy-escape-room,"Exit Strategy Escape Room - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,3,3,3,1.0,3,100.0,0.0,100.0
234,https://www.mdmountainside.com/f-brooke-whiting-house-collection,"F. Brooke Whiting House & Collection - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
235,https://www.mdmountainside.com/fairgrounds-boat-access,"Fairgrounds Boat Access - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,4,7,7,1.0,7,100.0,0.0,100.0
236,https://www.mdmountainside.com/fall-for-downtown-festival-cumberland-md,"Fall for Downtown Festival | Cumberland, MD - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,3,3,6,2.0,6,66.67,28.0,50.0
237,https://www.mdmountainside.com/fall-frostburg-flyer,"Fall Frostburg Flyer - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,13,15,32,2.13,24,66.67,37.65,46.88
238,https://www.mdmountainside.com/family-fun,"Activities and Fun for Families and Kids - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,294,308,956,3.1,786,46.75,88.02,32.22
239,https://www.mdmountainside.com/family-pizza-train,"Family Pizza Train - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,2,2,5,2.5,4,0.0,39.0,40.0
240,https://www.mdmountainside.com/farmers-markets,"Farmers Markets - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,145,178,241,1.35,221,84.27,108.27,73.86
241,https://www.mdmountainside.com/farms,"Explore Farms and Farm Activities - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,9,9,13,1.44,11,55.56,522.5,69.23
242,https://www.mdmountainside.com/fat-pig,"Fat Pig - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,2,2,2,1.0,2,100.0,0.0,100.0
243,https://www.mdmountainside.com/fatboys-pizza-shack,"Fatboy's Pizza Shack - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,25,26,26,1.0,26,100.0,0.0,100.0
244,https://www.mdmountainside.com/femina-in-toto-a-compilation-of-design-by-women,"FEMINA IN TOTO A compilation of Design By Women - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
245,https://www.mdmountainside.com/fifteen-mile-creek-boat-access,"Fifteen Mile Creek Boat Access - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,11,13,15,1.15,14,92.31,25.0,86.67
246,https://www.mdmountainside.com/first-annual-mountain-maryland-trail-fest,"First Annual Mountain Maryland Trail Fest - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,2,2,2,1.0,2,100.0,0.0,100.0
247,https://www.mdmountainside.com/first-church-of-the-nazarene,"First Church of the Nazarene - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
248,https://www.mdmountainside.com/first-congregational-church-of-frostburg,"First Congregational Church of Frostburg - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,2,2,2,1.0,2,100.0,0.0,100.0
249,https://www.mdmountainside.com/first-peoples-community-federal-credit-union-cresaptown,"First Peoples Community Federal Credit Union - Cresaptown - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
250,https://www.mdmountainside.com/first-peoples-community-federal-credit-union-industrial-blvd,"First Peoples Community Federal Credit Union - Industrial Blvd - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,25,26,35,1.35,31,84.62,38.11,74.29
251,https://www.mdmountainside.com/first-presbyterian-church-of-frostburg,"First Presbyterian Church of Frostburg - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,4,4,4,1.0,4,100.0,0.0,100.0
252,https://www.mdmountainside.com/first-united-bank-trust,"First United Bank & Trust - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
253,https://www.mdmountainside.com/fish-and-hunt,"Fishing and Hunting - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,21,22,36,1.64,34,77.27,44.0,61.11
254,https://www.mdmountainside.com/fishers-body-shop,"Fisher's Body Shop - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,2,2,2,1.0,2,100.0,0.0,100.0
255,https://www.mdmountainside.com/flower-and-plant-sale-in-downtown-cumberland,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,7,7,7,1.0,7,100.0,0.0,100.0
256,https://www.mdmountainside.com/flowerland,"Flowerland - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
257,https://www.mdmountainside.com/fore-sisters-golf-course,"Fore Sisters Golf Course - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,10,11,11,1.0,11,100.0,0.0,100.0
258,https://www.mdmountainside.com/four-t-herb-shoppe,"Four T-Herb Shoppe - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,12,12,16,1.33,14,83.33,28.75,75.0
259,https://www.mdmountainside.com/fratelli-italian-cuisine-bar,"Fratelli Italian Cuisine & Bar - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,2,2,4,2.0,4,50.0,57.5,50.0
260,https://www.mdmountainside.com/fred-n-josh-plus-chef-pauls-kitchen-at-1812-brewery,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
261,https://www.mdmountainside.com/fred-n-josh-plus-klavuhn-wood-fired-concessions-at-1812-brewery,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
262,https://www.mdmountainside.com/friendship-haven-church,"Friendship Haven Church - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,5,6,8,1.33,7,83.33,14.0,75.0
263,https://www.mdmountainside.com/frostburg-candlelight-tour-2018,"Frostburg Candlelight Tour of Homes - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
264,https://www.mdmountainside.com/frostburg-farmers-market,"Frostburg Farmers Market - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,34,37,51,1.38,48,75.68,120.07,72.55
265,https://www.mdmountainside.com/frostburg-fiber-depot,"Frostburg Fiber Depot - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,3,3,5,1.67,5,66.67,7.0,60.0
266,https://www.mdmountainside.com/frostburg-flyer,"Frostburg Flyer - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,94,103,245,2.38,191,52.43,60.71,42.04
267,https://www.mdmountainside.com/frostburg-flyer2,"Frostburg Flyer - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
268,https://www.mdmountainside.com/frostburg-flyer23,"Frostburg Flyer - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,6,7,10,1.43,10,85.71,94.0,70.0
269,https://www.mdmountainside.com/frostburg-freeze,"Frostburg Freeze - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,21,21,24,1.14,23,90.48,33.0,87.5
270,https://www.mdmountainside.com/frostburg-inn,"Frostburg Inn - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
271,https://www.mdmountainside.com/frostburg-medical-center,"Frostburg Medical Center - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,2,2,2,1.0,2,100.0,0.0,100.0
272,https://www.mdmountainside.com/frostburg-museum,"Frostburg Museum - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,3,3,3,1.0,3,100.0,0.0,100.0
273,https://www.mdmountainside.com/frostburg-museum-,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,5,5,11,2.2,9,40.0,283.33,45.45
274,https://www.mdmountainside.com/frostburg-state-university,"Frostburg State University - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,26,27,37,1.37,37,77.78,42.6,72.97
275,https://www.mdmountainside.com/frostburg-state-university-appalachian-festival,"Frostburg State University Appalachian Festival - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,2,2,5,2.5,3,50.0,45.0,40.0
276,https://www.mdmountainside.com/frostburg-tree-lighting-ceremony,"Frostburg Tree Lighting Ceremony - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
277,https://www.mdmountainside.com/frostburg-united-methodist-church,"Frostburg United Methodist Church - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,3,3,4,1.33,3,66.67,928.0,75.0
278,https://www.mdmountainside.com/frostburg-vision-center,"Frostburg Vision Center - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,8,8,9,1.13,8,87.5,65.0,88.89
279,https://www.mdmountainside.com/frostburg-wines-train-featuring-toasted-goat-winery,"Frostburg Wines Train featuring Toasted Goat Winery - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,2,2,2,1.0,2,100.0,0.0,100.0
280,https://www.mdmountainside.com/frostburgfirst-a-maryland-main-street-community,"FrostburgFirst, A Maryland Main Street Community - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,7,8,20,2.5,17,62.5,47.42,40.0
281,https://www.mdmountainside.com/frostoberfest-2018,"Frostoberfest 2018 - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
282,https://www.mdmountainside.com/fruit-bowl2,"Fruit Bowl - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,77,88,100,1.14,94,89.77,188.67,88.0
283,https://www.mdmountainside.com/fsu-bookstore,"FSU Bookstore - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,8,8,10,1.25,9,87.5,19.5,80.0
284,https://www.mdmountainside.com/fsu-center-for-literary-arts,"FSU Center for Literary Arts - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,2,2,2,1.0,2,100.0,0.0,100.0
285,https://www.mdmountainside.com/fsu-planetarium-,"FSU Planetarium - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,7,7,8,1.14,7,85.71,27.0,87.5
286,https://www.mdmountainside.com/fsu-stephanie-ann-roper-gallery,"FSU Stephanie Ann Roper Gallery - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,2,3,3,1.0,3,100.0,0.0,100.0
287,https://www.mdmountainside.com/gabriel-brothers-gabes,"Gabriel Brothers (Gabes) - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,90,95,98,1.03,95,96.84,51.33,96.94
288,https://www.mdmountainside.com/gas-stations,"Find a Gas Station - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,6,6,11,1.83,8,66.67,11.4,54.55
289,https://www.mdmountainside.com/gellar-drapkin-and-jazz-at-toasted-goat-winery,"Gellar, Drapkin and Jazz at Toasted Goat Winery - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
290,https://www.mdmountainside.com/general-art-store-star-gallery,"General Art Store & Star Gallery - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,6,6,8,1.33,7,83.33,64.0,75.0
291,https://www.mdmountainside.com/george-washingtons-headquarters,"George Washington's Headquarters - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,84,93,152,1.63,135,73.12,136.98,61.18
292,https://www.mdmountainside.com/george-washingtons-whiskey-rebellion-fest,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,5,7,16,2.29,14,85.71,42.78,43.75
293,https://www.mdmountainside.com/get-out-play-outfitters,"Get Out & Play! Outfitters - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,6,6,16,2.67,15,66.67,36.1,37.5
294,https://www.mdmountainside.com/gg-tire,"G&G Tire - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
295,https://www.mdmountainside.com/ghost-tour-of-historic-cumberland,"Ghost Tour of Historic Cumberland - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,38,39,57,1.46,51,82.05,184.06,68.42
296,https://www.mdmountainside.com/ghost-tour-of-historic-cumberland-2,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,3,3,4,1.33,4,66.67,648.0,75.0
297,https://www.mdmountainside.com/ghouley-pub-crawl,"Ghouley Pub Crawl - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,3,3,3,1.0,3,100.0,0.0,100.0
298,https://www.mdmountainside.com/giannis-pizza-wings-cumberland,"Gianni's Pizza & Wings Cumberland - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,2,2,2,1.0,2,100.0,0.0,100.0
299,https://www.mdmountainside.com/giannis-pizza-wings-frostburg,"Gianni's Pizza & Wings Frostburg - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,2,2,2,1.0,2,100.0,0.0,100.0
300,https://www.mdmountainside.com/gilchrist-gardens-gala,"Gilchrist Gardens Gala - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,16,17,23,1.35,23,82.35,79.5,73.91
301,https://www.mdmountainside.com/gingers-asian-kitchen,"Ginger's Asian Kitchen - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,535,574,823,1.43,668,74.74,101.57,69.74
302,https://www.mdmountainside.com/giuseppes,"Giuseppe's - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,4,4,4,1.0,4,100.0,0.0,100.0
303,https://www.mdmountainside.com/global-truck-outfitters,"Global Truck Outfitters - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,52,56,64,1.14,59,91.07,134.75,87.5
304,https://www.mdmountainside.com/gods-ark-of-safety-church,"God's Ark of Safety Church - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
305,https://www.mdmountainside.com/golf,"Play Golf - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,3,3,4,1.33,3,66.67,34.0,75.0
306,https://www.mdmountainside.com/gonzaga-health-center,"Gonzaga Health Center - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,21,23,27,1.17,24,86.96,98.5,85.19
307,https://www.mdmountainside.com/good-carma-catering,"Good Carma Catering - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,36,36,57,1.58,47,75.0,61.52,63.16
308,https://www.mdmountainside.com/goodwill-store--lavale,"Goodwill Store - LaVale - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,2,3,3,1.0,3,100.0,0.0,100.0
309,https://www.mdmountainside.com/gostomskis-gunsmith-service,"Gostomski's Gunsmith Service - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
310,https://www.mdmountainside.com/grace-baptist-church,"Grace Baptist Church - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,9,9,11,1.22,9,77.78,709.0,81.82
311,https://www.mdmountainside.com/grace-memorial-community-church,"Grace Memorial Community Church - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,3,3,3,1.0,3,100.0,0.0,100.0
312,https://www.mdmountainside.com/great-allegheny-passage,"Great Allegheny Passage - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,21,22,28,1.27,26,81.82,26.17,78.57
313,https://www.mdmountainside.com/green-ridge-state-forest,"Green Ridge State Forest - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,148,155,267,1.72,233,74.84,93.21,58.05
314,https://www.mdmountainside.com/grocery-and-convenience-stores,"Grocery Shopping and Convenience Stores - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
315,https://www.mdmountainside.com/halloween-at-evergreen-barn-dance,"Halloween at Evergreen: Barn Dance - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
316,https://www.mdmountainside.com/handmade-holiday-fair-2018,"Handmade Holiday Fair 2018 - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
317,https://www.mdmountainside.com/harrigans-restaurant-and-lounge,"Harrigan's Restaurant and Lounge - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,3,3,3,1.0,3,100.0,0.0,100.0
318,https://www.mdmountainside.com/harry-trayhnam-and-alhambra-at-1812-brewery,"Harry Trayhnam and Alhambra at 1812 Brewery - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,2,2,2,1.0,2,100.0,0.0,100.0
319,https://www.mdmountainside.com/hartleys-pizza,"Hartley's Pizza - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,4,4,4,1.0,4,100.0,0.0,100.0
320,https://www.mdmountainside.com/harveys-florist-greenhouses-inc,"Harvey's Florist & Greenhouses, Inc. - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
321,https://www.mdmountainside.com/hast-farm-event-venue,"Hast Farm Event Venue - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,25,29,41,1.41,38,75.86,219.0,70.73
322,https://www.mdmountainside.com/health-matters-urgent-care,"Health Matters Urgent Care - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,3,3,3,1.0,3,100.0,0.0,100.0
323,https://www.mdmountainside.com/healthy-parks-healthy-people-wellness-fair,"Healthy Parks, Healthy People Wellness Fair - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,4,4,15,3.75,8,0.0,11.73,26.67
324,https://www.mdmountainside.com/hennys-grill-bar,"Henny's Grill & Bar - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,6,7,12,1.71,12,85.71,142.0,58.33
325,https://www.mdmountainside.com/highland-baptist-church,"Highland Baptist Church - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
326,https://www.mdmountainside.com/highland-harley-davidson-shop,"Highland Harley-Davidson Shop - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
327,https://www.mdmountainside.com/hillside-animal-hospital,"Hillside Animal Hospital - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,2,2.0,2,0.0,18.0,50.0
328,https://www.mdmountainside.com/historic-city-center,"Historic City Center - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,13,14,23,1.64,20,64.29,282.33,60.87
329,https://www.mdmountainside.com/historic-national-road-yard-sale-in-downtown-cumberland-md,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,3,3,11,3.67,7,33.33,54.38,27.27
330,https://www.mdmountainside.com/history-and-heritage,"Local History And Heritage - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,62,66,163,2.47,131,63.64,90.77,40.49
