,URL,H1,Title,Meta Description,H1 Word Count,No. Content Words,No. Template Words,No. Words,No. Sentences,No. Paragraphs,No. Headers,Reading Time (mm:ss),Flesch Kincaid Reading Ease,Sentiment,Indexable,Indexable Status
622,https://www.mdmountainside.com/mcdonalds-8,"Allegany County, The Mountain Side of Maryland","McDonald's - Westernport - Allegany County, The Mountain Side of Maryland",I'm lovin' it,7,128,134,262,32,23,4,00:38,Difficult,Positive,Yes,Indexable
623,https://www.mdmountainside.com/mcfarland-candies,"Allegany County, The Mountain Side of Maryland","McFarland Candies - Allegany County, The Mountain Side of Maryland",Not Found,7,359,77,436,35,24,5,01:48,Fairly Difficult,Positive,Yes,Indexable
624,https://www.mdmountainside.com/mcta-presents-traditional-irish-musician-dylan-foley,"Allegany County, The Mountain Side of Maryland","MCTA Presents Traditional Irish Musician Dylan Foley - Allegany County, The Mountain Side of Maryland",Not Found,7,223,196,419,34,13,2,01:07,Standard,Neutral,Yes,Indexable
625,https://www.mdmountainside.com/md-mountain-weddings,"Allegany County, The Mountain Side of Maryland","MD Mountain Weddings - Allegany County, The Mountain Side of Maryland",Not Found,7,90,144,234,10,7,2,00:27,Fairly Difficult,Neutral,Yes,Indexable
626,https://www.mdmountainside.com/meeting-planners,"Allegany County, The Mountain Side of Maryland","A Great Destination for Meetings - Allegany County, The Mountain Side of Maryland","Make Allegany County, Maryland your destination for meetings or conferences. Venues range from hotels and casinos to more casual locations.",7,837,242,1079,153,110,23,04:11,Standard,Positive,Yes,Indexable
627,https://www.mdmountainside.com/meg-romero-studio,"Allegany County, The Mountain Side of Maryland","Meg Romero Studio - Allegany County, The Mountain Side of Maryland",Not Found,7,346,90,436,33,25,4,01:44,Fairly Difficult,Positive,Yes,Indexable
628,https://www.mdmountainside.com/megan-bradley-5k-memorial-run-for-casa-of-allegany-county,"Allegany County, The Mountain Side of Maryland","Megan Bradley 5K Memorial Run for CASA of Allegany County - Allegany County, The Mountain Side of Maryland",Not Found,7,231,138,369,28,18,3,01:09,Standard,Positive,Yes,Indexable
629,https://www.mdmountainside.com/memorial-heights-baptist-church,"Allegany County, The Mountain Side of Maryland","Memorial Heights Baptist Church - Allegany County, The Mountain Side of Maryland",Not Found,7,205,115,320,30,24,4,01:02,Fairly Difficult,Positive,Yes,Indexable
630,https://www.mdmountainside.com/meteor-shower-a-play-by-steve-martin,"Allegany County, The Mountain Side of Maryland","Meteor Shower a play by Steve Martin - Allegany County, The Mountain Side of Maryland",Not Found,7,375,93,468,45,28,4,01:53,Standard,Positive,Yes,Indexable
631,https://www.mdmountainside.com/metropolitan-ame-church,"Allegany County, The Mountain Side of Maryland","Metropolitan AME Church - Allegany County, The Mountain Side of Maryland",Not Found,7,201,116,317,29,24,4,01:00,Difficult,Positive,Yes,Indexable
632,https://www.mdmountainside.com/mexico-farms-equestrian-center,"Allegany County, The Mountain Side of Maryland","Mexico Farms Equestrian Center - Allegany County, The Mountain Side of Maryland",Not Found,7,246,115,361,34,25,4,01:14,Fairly Difficult,Positive,Yes,Indexable
633,https://www.mdmountainside.com/mezzos,"Allegany County, The Mountain Side of Maryland","MEZZOS - Allegany County, The Mountain Side of Maryland",Not Found,7,371,75,446,49,30,5,01:51,Fairly Difficult,Positive,Yes,Indexable
634,https://www.mdmountainside.com/midlife-crisis-on-stage-at-1812-brewery,"Allegany County, The Mountain Side of Maryland","Midlife Crisis on Stage at 1812 Brewery - Allegany County, The Mountain Side of Maryland",Not Found,7,197,159,356,26,19,3,00:59,Fairly Easy,Positive,Yes,Indexable
635,https://www.mdmountainside.com/milestone-cube-company,"Allegany County, The Mountain Side of Maryland","Milestone Cube Company - Allegany County, The Mountain Side of Maryland",Not Found,7,277,94,371,32,25,4,01:23,Fairly Difficult,Positive,Yes,Indexable
636,https://www.mdmountainside.com/millstone-country-store,"Allegany County, The Mountain Side of Maryland","Millstone Country Store - Allegany County, The Mountain Side of Maryland",Not Found,7,220,103,323,25,25,4,01:06,Fairly Difficult,Neutral,Yes,Indexable
637,https://www.mdmountainside.com/minecraft-gaming,"Allegany County, The Mountain Side of Maryland","Minecraft Gaming - Allegany County, The Mountain Side of Maryland",Not Found,7,261,141,402,40,26,4,01:18,Difficult,Positive,Yes,Indexable
638,https://www.mdmountainside.com/miracle-on-34th-street-the-musical,"Allegany County, The Mountain Side of Maryland","Miracle on 34th Street the Musical - Allegany County, The Mountain Side of Maryland",Not Found,7,455,98,553,47,29,4,02:17,Standard,Positive,Yes,Indexable
639,https://www.mdmountainside.com/misty-blue-fashions,"Allegany County, The Mountain Side of Maryland","Misty Blue Fashions - Allegany County, The Mountain Side of Maryland",Not Found,7,255,86,341,30,25,4,01:17,Fairly Difficult,Neutral,Yes,Indexable
640,https://www.mdmountainside.com/mixx-112-boutique,"Allegany County, The Mountain Side of Maryland","Mixx 112 Boutique - Allegany County, The Mountain Side of Maryland",Not Found,7,248,89,337,29,25,4,01:14,Fairly Difficult,Positive,Yes,Indexable
641,https://www.mdmountainside.com/monument-unveiling-of-world-war-1-veteran-lest-umstot,"Allegany County, The Mountain Side of Maryland","Monument Unveiling of World War 1 Veteran Lest Umstot - Allegany County, The Mountain Side of Maryland",Not Found,7,122,174,296,23,12,2,00:37,Standard,Neutral,Yes,Indexable
642,https://www.mdmountainside.com/moonlight-madness-in-downtown-cumberland,"Allegany County, The Mountain Side of Maryland","Moonlight Madness in Downtown Cumberland - Allegany County, The Mountain Side of Maryland",Not Found,7,400,83,483,53,27,4,02:00,Fairly Difficult,Positive,Yes,Indexable
643,https://www.mdmountainside.com/mortons-jewelry,"Allegany County, The Mountain Side of Maryland","Morton's Jewelry - Allegany County, The Mountain Side of Maryland",Not Found,7,275,84,359,30,24,4,01:23,Fairly Difficult,Positive,Yes,Indexable
644,https://www.mdmountainside.com/motel-6--lavale,"Allegany County, The Mountain Side of Maryland","Motel 6 - LaVale - Allegany County, The Mountain Side of Maryland",Not Found,7,281,104,385,34,24,4,01:24,Difficult,Positive,Yes,Indexable
645,https://www.mdmountainside.com/mount-savage-historical-society,"Allegany County, The Mountain Side of Maryland","Mount Savage Historical Society - Allegany County, The Mountain Side of Maryland",Not Found,7,289,99,388,34,25,4,01:27,Fairly Difficult,Positive,Yes,Indexable
646,https://www.mdmountainside.com/mountain-city-coffeehouse-creamery,"Allegany County, The Mountain Side of Maryland","Mountain City Coffeehouse & Creamery - Allegany County, The Mountain Side of Maryland",Not Found,7,540,-12,528,46,29,5,02:42,Fairly Difficult,Positive,Yes,Indexable
647,https://www.mdmountainside.com/mountain-city-traditional-arts,"Allegany County, The Mountain Side of Maryland","Mountain City Traditional Arts - Allegany County, The Mountain Side of Maryland",Not Found,7,337,130,467,38,28,5,01:41,Difficult,Positive,Yes,Indexable
648,https://www.mdmountainside.com/mountain-ducks-guide-service,"Allegany County, The Mountain Side of Maryland","Mountain Ducks Guide Service - Allegany County, The Mountain Side of Maryland",Not Found,7,151,151,302,16,11,3,00:45,Fairly Easy,Neutral,Yes,Indexable
649,https://www.mdmountainside.com/mountain-maryland-2018-photo-contest,"Allegany County, The Mountain Side of Maryland","Mountain Maryland 2018 Photo Contest - Allegany County, The Mountain Side of Maryland","Allegany County’s Mountain Maryland is seeking photos for their NEW, annual, 2018 Photo Contest.",7,596,165,761,51,31,1,02:59,Difficult,Positive,Yes,Indexable
650,https://www.mdmountainside.com/mountain-maryland-artist-studio-tours,"Allegany County, The Mountain Side of Maryland","Mountain Maryland Artist Studio Tours - Allegany County, The Mountain Side of Maryland",Not Found,7,422,197,619,42,14,4,02:07,Standard,Positive,Yes,Indexable
651,https://www.mdmountainside.com/mountain-maryland-photo-contest-2019,"Allegany County, The Mountain Side of Maryland","Mountain Maryland Photo Contest 2019 - Allegany County, The Mountain Side of Maryland","Allegany County Tourism invites visitors and community members to celebrate our region’s story with the second annual 2019 Mountain Maryland Photo Contest. Photos will be collected in four categories that represent Allegany County Tourism’s four pillars of success: Arts and Entertainment, History and Heritage, Nature and Scenic Landscapes, and Outdoor Recreation. Qualifying photo submissions will be eligible for $1,700 in cash prizes between the four categories.",7,419,178,597,29,8,1,02:06,Difficult,Positive,Yes,Indexable
652,https://www.mdmountainside.com/mountain-maryland-trails,"Allegany County, The Mountain Side of Maryland","Mountain Maryland Trails - Allegany County, The Mountain Side of Maryland",Not Found,7,369,96,465,37,27,5,01:51,Difficult,Positive,Yes,Indexable
653,https://www.mdmountainside.com/mountain-maryland-trails-presents-3m-challenge-bike-race,"Allegany County, The Mountain Side of Maryland","Mountain Maryland Trails Presents: 3M Challenge Bike Race - Allegany County, The Mountain Side of Maryland",Not Found,7,565,99,664,52,24,4,02:50,Fairly Difficult,Positive,Yes,Indexable
654,https://www.mdmountainside.com/mountain-moonshine-train,"Allegany County, The Mountain Side of Maryland","Mountain Moonshine Train - Allegany County, The Mountain Side of Maryland",Not Found,7,382,86,468,43,24,4,01:55,Standard,Positive,Yes,Indexable
655,https://www.mdmountainside.com/mountaineer-country-tours,"Allegany County, The Mountain Side of Maryland","Mountaineer Country Tours - Allegany County, The Mountain Side of Maryland",Not Found,7,242,153,395,26,14,3,01:13,Fairly Difficult,Positive,Yes,Indexable
656,https://www.mdmountainside.com/mountainmarylanddeluxe,"Allegany County, The Mountain Side of Maryland","MountainMarylandDeluxe - Allegany County, The Mountain Side of Maryland",Allegany County Tourism Launches MountainMarylandDELuxe.com,7,611,111,722,54,21,6,03:03,Difficult,Positive,Yes,Indexable
657,https://www.mdmountainside.com/mountainshine-creative-llc,"Allegany County, The Mountain Side of Maryland","MountainShine Creative LLC - Allegany County, The Mountain Side of Maryland",Not Found,7,318,91,409,34,27,4,01:35,Fairly Difficult,Positive,Yes,Indexable
658,https://www.mdmountainside.com/mountainside-baroque-off-the-beaten-path,"Allegany County, The Mountain Side of Maryland","Mountainside Baroque - Off the Beaten Path - Allegany County, The Mountain Side of Maryland",Not Found,7,514,99,613,52,26,3,02:34,Fairly Difficult,Positive,Yes,Indexable
659,https://www.mdmountainside.com/mountainside-bike-tours,"Allegany County, The Mountain Side of Maryland","Mountainside Bike Tours - Allegany County, The Mountain Side of Maryland",Not Found,7,261,122,383,39,27,4,01:18,Fairly Difficult,Positive,Yes,Indexable
660,https://www.mdmountainside.com/movie-screening,"Allegany County, The Mountain Side of Maryland","Movie screening - Allegany County, The Mountain Side of Maryland",Not Found,7,403,31,434,40,28,4,02:01,Fairly Difficult,Positive,Yes,Indexable
661,https://www.mdmountainside.com/mr-tire-auto-service-center,"Allegany County, The Mountain Side of Maryland","Mr. Tire Auto Service Center - Allegany County, The Mountain Side of Maryland",Not Found,7,199,113,312,30,24,4,01:00,Fairly Difficult,Positive,Yes,Indexable
662,https://www.mdmountainside.com/mr-toads-pottery,"Allegany County, The Mountain Side of Maryland","Mr. Toad's Pottery - Allegany County, The Mountain Side of Maryland",Not Found,7,311,120,431,39,25,4,01:33,Standard,Positive,Yes,Indexable
663,https://www.mdmountainside.com/mt-bank,"Allegany County, The Mountain Side of Maryland","M&T Bank - Allegany County, The Mountain Side of Maryland",Not Found,7,324,123,447,35,24,4,01:37,Fairly Difficult,Positive,Yes,Indexable
664,https://www.mdmountainside.com/mt-bank-frostburg-2,"Allegany County, The Mountain Side of Maryland","M&T Bank Frostburg - Allegany County, The Mountain Side of Maryland","At M&T Bank, we've built our business on a tradition of reliability, accuracy and responsiveness to the needs of our customers.",7,327,123,450,35,24,4,01:38,Fairly Difficult,Positive,Yes,Indexable
665,https://www.mdmountainside.com/mt-bank-lavale,"Allegany County, The Mountain Side of Maryland","M&T Bank Lavale - Allegany County, The Mountain Side of Maryland","At M&T Bank, we've built our business on a tradition of reliability, accuracy and responsiveness to the needs of our customers.",7,324,123,447,35,24,4,01:37,Fairly Difficult,Positive,Yes,Indexable
666,https://www.mdmountainside.com/mt-bank-south-cumberland,"Allegany County, The Mountain Side of Maryland","M&T Bank South Cumberland - Allegany County, The Mountain Side of Maryland","At M&T Bank, we've built our business on a tradition of reliability, accuracy and responsiveness to the needs of our customers.",7,326,123,449,35,24,4,01:38,Fairly Difficult,Positive,Yes,Indexable
667,https://www.mdmountainside.com/mt-bank-westernport,"Allegany County, The Mountain Side of Maryland","M&T Bank Westernport - Allegany County, The Mountain Side of Maryland","At M&T Bank, we've built our business on a tradition of reliability, accuracy and responsiveness to the needs of our customers.",7,371,108,479,38,25,4,01:51,Standard,Positive,Yes,Indexable
668,https://www.mdmountainside.com/murder-mystery,"Allegany County, The Mountain Side of Maryland","Murder Mystery - Allegany County, The Mountain Side of Maryland",Not Found,7,291,83,374,36,24,4,01:27,Fairly Difficult,Positive,Yes,Indexable
669,https://www.mdmountainside.com/murder-mystery-bullets-and-bbq,"Allegany County, The Mountain Side of Maryland","Murder Mystery: Bullets and BBQ - Allegany County, The Mountain Side of Maryland",Not Found,7,152,166,318,25,17,4,00:46,Standard,Positive,Yes,Indexable
670,https://www.mdmountainside.com/murder-mystery2,"Allegany County, The Mountain Side of Maryland","Murder Mystery - Allegany County, The Mountain Side of Maryland",Not Found,7,291,83,374,36,24,4,01:27,Fairly Difficult,Positive,Yes,Indexable
671,https://www.mdmountainside.com/murder-mystery23,"Allegany County, The Mountain Side of Maryland","Murder Mystery - Allegany County, The Mountain Side of Maryland",Not Found,7,291,83,374,36,24,4,01:27,Fairly Difficult,Positive,Yes,Indexable
672,https://www.mdmountainside.com/murder-mystery234,"Allegany County, The Mountain Side of Maryland","Murder Mystery - Allegany County, The Mountain Side of Maryland",Not Found,7,291,83,374,36,24,4,01:27,Fairly Difficult,Positive,Yes,Indexable
673,https://www.mdmountainside.com/murder-mystery2345,"Allegany County, The Mountain Side of Maryland","Murder Mystery - Allegany County, The Mountain Side of Maryland",Not Found,7,291,83,374,36,24,4,01:27,Fairly Difficult,Positive,Yes,Indexable
674,https://www.mdmountainside.com/murder-mystery23456,"Allegany County, The Mountain Side of Maryland","Murder Mystery - Allegany County, The Mountain Side of Maryland",Not Found,7,291,83,374,36,24,4,01:27,Fairly Difficult,Positive,Yes,Indexable
675,https://www.mdmountainside.com/murder-mystery234567,"Allegany County, The Mountain Side of Maryland","Murder Mystery - Allegany County, The Mountain Side of Maryland",Not Found,7,291,68,359,36,24,5,01:27,Fairly Difficult,Positive,Yes,Indexable
676,https://www.mdmountainside.com/murder-mystery2345678,"Allegany County, The Mountain Side of Maryland","Murder Mystery - Allegany County, The Mountain Side of Maryland",Not Found,7,291,68,359,36,24,5,01:27,Fairly Difficult,Positive,Yes,Indexable
677,https://www.mdmountainside.com/murder-mystery23456789,"Allegany County, The Mountain Side of Maryland","Murder Mystery - Allegany County, The Mountain Side of Maryland",Not Found,7,291,83,374,36,24,4,01:27,Fairly Difficult,Positive,Yes,Indexable
678,https://www.mdmountainside.com/music-by-fred-n-josh-food-by-good-carma-catering-at-1812,"Allegany County, The Mountain Side of Maryland","Music by Fred-n-Josh, Food by Good Carma Catering at 1812 - Allegany County, The Mountain Side of Maryland",Not Found,7,153,153,306,27,20,4,00:46,Easy,Positive,Yes,Indexable
679,https://www.mdmountainside.com/music-by-jacob-blank-at-toasted-goat,"Allegany County, The Mountain Side of Maryland","Music by Jacob Blank at Toasted Goat - Allegany County, The Mountain Side of Maryland",Not Found,7,409,38,447,39,27,4,02:03,Standard,Positive,Yes,Indexable
680,https://www.mdmountainside.com/musician-chris-workman-at-1812-brewery,"Allegany County, The Mountain Side of Maryland","Musician Chris Workman at 1812 Brewery - Allegany County, The Mountain Side of Maryland",Not Found,7,140,175,315,24,13,2,00:42,Standard,Positive,Yes,Indexable
681,https://www.mdmountainside.com/musician-dan-stevens-plus-good-carma-catering-at-1812,"Allegany County, The Mountain Side of Maryland","Musician Dan Stevens Plus Good Carma Catering at 1812 - Allegany County, The Mountain Side of Maryland",Not Found,7,198,157,355,29,20,4,00:59,Fairly Easy,Positive,Yes,Indexable
682,https://www.mdmountainside.com/musician-greg-kerr-and-klavuhns-family-concessions-at-1812,"Allegany County, The Mountain Side of Maryland","Musician Greg Kerr and Klavuhn's Family Concessions at 1812 - Allegany County, The Mountain Side of Maryland",Not Found,7,227,165,392,41,20,4,01:08,Fairly Easy,Positive,Yes,Indexable
683,https://www.mdmountainside.com/musician-jacob-blank-and-good-carma-catering-at-1812,"Allegany County, The Mountain Side of Maryland","Musician Jacob Blank and Good Carma Catering at 1812 - Allegany County, The Mountain Side of Maryland",Not Found,7,204,163,367,35,20,4,01:01,Fairly Easy,Positive,Yes,Indexable
684,https://www.mdmountainside.com/musician-shelby-herbert-and-chef-pauls-kitchen-at-1812-brewery,"Allegany County, The Mountain Side of Maryland","Musician Shelby Herbert & Chef Paul's Kitchen at 1812 Brewery - Allegany County, The Mountain Side of Maryland",Not Found,7,208,156,364,34,19,3,01:02,Fairly Easy,Positive,Yes,Indexable
685,https://www.mdmountainside.com/national-night-out,"Allegany County, The Mountain Side of Maryland","National Night Out - Allegany County, The Mountain Side of Maryland",Not Found,7,241,118,359,29,23,3,01:12,Fairly Difficult,Positive,Yes,Indexable
686,https://www.mdmountainside.com/national-night-out-cumberland,"Allegany County, The Mountain Side of Maryland","National Night Out - Cumberland - Allegany County, The Mountain Side of Maryland",Not Found,7,343,129,472,43,27,3,01:43,Fairly Difficult,Positive,Yes,Indexable
687,https://www.mdmountainside.com/national-night-out-kick-off-event,"Allegany County, The Mountain Side of Maryland","National Night Out Kick-Off Event - Allegany County, The Mountain Side of Maryland",Not Found,7,309,83,392,35,23,3,01:33,Fairly Difficult,Positive,Yes,Indexable
688,https://www.mdmountainside.com/national-road-monument,"Allegany County, The Mountain Side of Maryland","National Road Monument - Allegany County, The Mountain Side of Maryland",Not Found,7,364,113,477,35,25,4,01:49,Difficult,Positive,Yes,Indexable
689,https://www.mdmountainside.com/national-road-toll-house,"Allegany County, The Mountain Side of Maryland","National Road & Toll House - Allegany County, The Mountain Side of Maryland",Not Found,7,341,125,466,38,25,4,01:42,Fairly Difficult,Positive,Yes,Indexable
690,https://www.mdmountainside.com/native-american-heritage-month-with-caitlin-hudgins,"Allegany County, The Mountain Side of Maryland","Native American Heritage Month with Caitlin Hudgins - Allegany County, The Mountain Side of Maryland",Not Found,7,523,103,626,53,27,4,02:37,Fairly Difficult,Positive,Yes,Indexable
691,https://www.mdmountainside.com/natures-art,"Allegany County, The Mountain Side of Maryland","Nature's Art - Allegany County, The Mountain Side of Maryland",Not Found,7,315,94,409,33,25,4,01:35,Standard,Positive,Yes,Indexable
692,https://www.mdmountainside.com/naylors-ace-hardware,"Allegany County, The Mountain Side of Maryland","Naylor's ACE Hardware - Allegany County, The Mountain Side of Maryland",Not Found,7,228,108,336,26,24,4,01:08,Fairly Difficult,Neutral,Yes,Indexable
693,https://www.mdmountainside.com/never-forgotten,"Allegany County, The Mountain Side of Maryland","Never Forgotten - Allegany County, The Mountain Side of Maryland",Not Found,7,38,164,202,11,11,2,00:11,Easy,Neutral,Yes,Indexable
694,https://www.mdmountainside.com/new-life-tabernacle,"Allegany County, The Mountain Side of Maryland","New Life Tabernacle - Allegany County, The Mountain Side of Maryland",Not Found,7,186,114,300,30,24,4,00:56,Fairly Difficult,Positive,Yes,Indexable
695,https://www.mdmountainside.com/new-years-eve-2019,"Allegany County, The Mountain Side of Maryland","New Years Eve 2019 - Allegany County, The Mountain Side of Maryland",Not Found,7,729,215,944,59,15,11,03:39,Fairly Easy,Positive,Yes,Indexable
696,https://www.mdmountainside.com/new-years-eve-celebration-at-toasted-goat-winery,"Allegany County, The Mountain Side of Maryland","New Year's Eve Celebration at Toasted Goat Winery - Allegany County, The Mountain Side of Maryland",Not Found,7,364,87,451,52,27,4,01:49,Fairly Difficult,Positive,Yes,Indexable
697,https://www.mdmountainside.com/new-years-eve-in-downtown-cumberland,"Allegany County, The Mountain Side of Maryland","New Years Eve in Downtown Cumberland - Allegany County, The Mountain Side of Maryland",Not Found,7,74,175,249,21,13,2,00:22,Easy,Neutral,Yes,Indexable
698,https://www.mdmountainside.com/new-years-eve-murder-mystery-train,"Allegany County, The Mountain Side of Maryland","New Year's Eve Murder Mystery Train - Allegany County, The Mountain Side of Maryland",Not Found,7,438,88,526,50,28,5,02:11,Standard,Positive,Yes,Indexable
699,https://www.mdmountainside.com/news,"Allegany County, The Mountain Side of Maryland","News About Allegany County, MD - Allegany County, The Mountain Side of Maryland","There's a lot happening in the mountains of Allegany County, Maryland. Keep up with the latest news, and plan your next visit accordingly.",7,385,217,602,51,48,17,01:56,Fairly Easy,Positive,Yes,Indexable
700,https://www.mdmountainside.com/news-mountain-maryland-marketing-and-tourism-summit-launches-in-allegany-county-maryland,"Allegany County, The Mountain Side of Maryland","News - Mountain Maryland Marketing and Tourism Summit Launches in Allegany County, Maryland - Allegany County, The Mountain Side of Maryland","The Mountain Maryland Marketing and Tourism Summit is a one-day conference intends to be a business development opportunity, featuring industry leaders covering topics on social media, digital marketing, customer service, and more.",7,407,169,576,28,10,1,02:02,Difficult,Positive,Yes,Indexable
701,https://www.mdmountainside.com/news/2018-destination-guide,"Allegany County, The Mountain Side of Maryland","2018 Destination Guide - Allegany County, The Mountain Side of Maryland",Allegany County Tourism Unveils New 2018 Destination Guide,7,575,104,679,49,25,6,02:53,Difficult,Positive,Yes,Indexable
702,https://www.mdmountainside.com/news/allegany-county-tourism-announces-winners-for-2018-mountain-maryland-photo-contest,"Allegany County, The Mountain Side of Maryland","Allegany County Tourism Announces Winners for 2018 Mountain Maryland Photo Contest - Allegany County, The Mountain Side of Maryland","With close to 300 photo submissions to Allegany County Tourism's Mountain Maryland Photo Contest, a panel of five judges, made up of marketing and/or arts professionals, selected the top three winners in each category.",7,536,89,625,48,37,5,02:41,Fairly Difficult,Positive,Yes,Indexable
703,https://www.mdmountainside.com/news/best-of-awards,"Allegany County, The Mountain Side of Maryland","Best of Awards - Allegany County, The Mountain Side of Maryland","Allegany County, Maryland, Takes Home Multiple ‘Best of Awards’ from Blue Ridge Outdoors Magazine",7,479,104,583,53,24,6,02:24,Difficult,Positive,Yes,Indexable
704,https://www.mdmountainside.com/news/blue-ridge-outdoors-best-of-awards-2019,"Allegany County, The Mountain Side of Maryland","Blue Ridge Outdoors Best of Awards 2019 - Allegany County, The Mountain Side of Maryland","Allegany County, Maryland, takes home multiple ""Best Of"" awards from Blue Ridge Outdoors Magazine. Local businesses, attractions, and events listed among winners.",7,303,181,484,19,7,1,01:31,Very Difficult,Positive,Yes,Indexable
705,https://www.mdmountainside.com/news/cumberland-maryland-selected-as-one-of-travel-channels-50-most-charming-small-towns-in-america,"Allegany County, The Mountain Side of Maryland","Cumberland, Maryland, Selected as One of Travel Channel's 50 Most Charming Small Towns in America - Allegany County, The Mountain Side of Maryland","Cumberland, Maryland, was recently selected by Travel Channel as one of 50 of the Most Charming Small Towns in America, due to its fascinating history, fun experiences and natural beauty.",7,510,194,704,27,12,1,02:33,Difficult,Positive,Yes,Indexable
706,https://www.mdmountainside.com/news/cumberland-md-selected-as-top-adventure-town,"Allegany County, The Mountain Side of Maryland","Cumberland MD Selected as Top Adventure Town - Allegany County, The Mountain Side of Maryland","Cumberland, Maryland, Featured as One of Blue Ridge Outdoors’ Top Adventure Towns",7,569,95,664,38,20,6,02:51,Difficult,Positive,Yes,Indexable
707,https://www.mdmountainside.com/news/enterprise-rent-a-car-films-in-cumberland-md,"Allegany County, The Mountain Side of Maryland","Enterprise-Rent-A-Car Films in Cumberland MD - Allegany County, The Mountain Side of Maryland","Enterprise-Rent-A-Car Films Digital Content Pieces on the Great Allegheny Passage and C&O Canal Towpath Cumberland, Md.",7,710,140,850,56,16,6,03:33,Difficult,Positive,Yes,Indexable
708,https://www.mdmountainside.com/night-of-the-living-dead,"Allegany County, The Mountain Side of Maryland","Night of the Living Dead - Allegany County, The Mountain Side of Maryland",Not Found,7,395,98,493,42,24,4,01:59,Fairly Difficult,Positive,Yes,Indexable
709,https://www.mdmountainside.com/night-of-the-living-dead-matinee,"Allegany County, The Mountain Side of Maryland","Night of the Living Dead Matinee - Allegany County, The Mountain Side of Maryland",Not Found,7,396,98,494,42,24,4,01:59,Fairly Difficult,Positive,Yes,Indexable
710,https://www.mdmountainside.com/niners-canal-pub,"Allegany County, The Mountain Side of Maryland","Niner's Canal Pub - Allegany County, The Mountain Side of Maryland",Not Found,7,325,72,397,37,24,4,01:38,Fairly Difficult,Positive,Yes,Indexable
711,https://www.mdmountainside.com/noises-off,"Allegany County, The Mountain Side of Maryland","Noises Off - Allegany County, The Mountain Side of Maryland",Not Found,7,357,96,453,38,24,4,01:47,Fairly Difficult,Positive,Yes,Indexable
712,https://www.mdmountainside.com/noises-off-matinee,"Allegany County, The Mountain Side of Maryland","Noises Off Matinee - Allegany County, The Mountain Side of Maryland",Not Found,7,358,96,454,38,24,4,01:47,Fairly Difficult,Positive,Yes,Indexable
713,https://www.mdmountainside.com/november-book-club-meeting,"Allegany County, The Mountain Side of Maryland","November book club meeting - Allegany County, The Mountain Side of Maryland",Not Found,7,432,35,467,44,28,4,02:10,Fairly Difficult,Positive,Yes,Indexable
714,https://www.mdmountainside.com/nye-murder-mystery-train,"Allegany County, The Mountain Side of Maryland","NYE Murder Mystery Train - Allegany County, The Mountain Side of Maryland",Not Found,7,267,78,345,35,25,5,01:20,Fairly Difficult,Positive,Yes,Indexable
715,https://www.mdmountainside.com/oak-barrel-cafe2,"Allegany County, The Mountain Side of Maryland","Oak Barrel Cafe - Allegany County, The Mountain Side of Maryland",Not Found,7,392,80,472,36,27,4,01:58,Fairly Difficult,Positive,Yes,Indexable
716,https://www.mdmountainside.com/oak-barrel-citgo,"Allegany County, The Mountain Side of Maryland","Oak Barrel CITGO - Allegany County, The Mountain Side of Maryland",Not Found,7,319,66,385,28,26,4,01:36,Fairly Difficult,Positive,Yes,Indexable
717,https://www.mdmountainside.com/october-book-group,"Allegany County, The Mountain Side of Maryland","October book group - Allegany County, The Mountain Side of Maryland",Not Found,7,118,172,290,23,15,3,00:35,Easy,Neutral,Yes,Indexable
718,https://www.mdmountainside.com/oldtown-bethel-assembly-of-god,"Allegany County, The Mountain Side of Maryland","Oldtown Bethel Assembly of God - Allegany County, The Mountain Side of Maryland",Not Found,7,222,100,322,26,24,4,01:07,Fairly Difficult,Positive,Yes,Indexable
719,https://www.mdmountainside.com/ollies-bargain-outlet,"Allegany County, The Mountain Side of Maryland","Ollie's Bargain Outlet - Allegany County, The Mountain Side of Maryland",Not Found,7,326,93,419,33,25,4,01:38,Fairly Difficult,Positive,Yes,Indexable
720,https://www.mdmountainside.com/one-act-play-festival-2018,"Allegany County, The Mountain Side of Maryland","One-Act Play Festival 2018 - Allegany County, The Mountain Side of Maryland",Not Found,7,121,173,294,18,14,3,00:36,Fairly Easy,Positive,Yes,Indexable
721,https://www.mdmountainside.com/one-stop-liquors,"Allegany County, The Mountain Side of Maryland","One Stop Liquors - Allegany County, The Mountain Side of Maryland","Wine, beer, and spirits store in Cumberland, MD.",7,178,110,288,29,24,4,00:53,Fairly Difficult,Positive,Yes,Indexable
722,https://www.mdmountainside.com/oscars-restaurant,"Allegany County, The Mountain Side of Maryland","Oscar's Restaurant - Allegany County, The Mountain Side of Maryland",Not Found,7,240,108,348,39,28,4,01:12,Difficult,Positive,Yes,Indexable
723,https://www.mdmountainside.com/our-farmers-markets,"Allegany County, The Mountain Side of Maryland","Shop at a Farmers Market - Allegany County, The Mountain Side of Maryland","Search for a farmers market in Allegany County, Maryland, and enjoy shopping locally.",7,61,271,332,16,12,7,00:18,Very Easy,Neutral,Yes,Indexable
